age,gender,state,occupation,income,education,category,disability_status,bpl_status,employment_status,family_size,scheme_1,scheme_2,scheme_3,scheme_4,scheme_5,scheme_6,scheme_7,scheme_8,scheme_9,scheme_10,scheme_11,scheme_12
14,Male,Maharashtra,Student,37137.0,10th Pass,OBC,Yes,Yes,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
21,Other,West Bengal,Unemployed,9746.0,Postgraduate,SC,No,Yes,Unemployed,3,0,0,1,0,1,1,0,0,0,1,1,0
56,Female,Delhi,Business Owner,992009.0,10th Pass,OBC,Yes,No,Employed,5,0,0,0,0,1,0,1,1,0,0,1,0
29,Other,Tamil Nadu,Private Job,1478495.0,Postgraduate,OBC,No,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
35,Female,Uttar Pradesh,Farmer,336464.0,Below 10th,SC,Yes,No,Farmer,2,0,0,0,0,1,1,0,0,0,0,1,0
75,Female,Delhi,Business Owner,1442549.0,Below 10th,SC,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
44,Male,Karnataka,Farmer,71352.0,10th Pass,ST,Yes,Yes,Farmer,2,1,0,1,0,1,0,0,0,0,1,1,0
27,Other,Karnataka,Private Job,1126804.0,Below 10th,SC,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
17,Male,Maharashtra,Student,83360.0,10th Pass,SC,No,Yes,Student,3,0,0,0,1,0,0,0,0,0,0,1,0
38,Male,Rajasthan,Government Job,426088.0,10th Pass,OBC,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
11,Other,Tamil Nadu,Government Job,622424.0,Postgraduate,ST,No,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
61,Female,Bihar,Private Job,701504.0,12th Pass,ST,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
62,Female,Uttar Pradesh,Retired,183964.0,Below 10th,General,Yes,No,Retired,2,0,0,0,0,1,0,0,0,0,1,1,0
55,Other,Maharashtra,Farmer,169868.0,Graduate,General,No,No,Farmer,3,1,0,0,0,1,0,0,0,0,1,1,0
66,Female,Rajasthan,Government Job,1216543.0,Below 10th,ST,Yes,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
5,Other,Uttar Pradesh,Government Job,1220560.0,12th Pass,OBC,Yes,No,Employed,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Other,Rajasthan,Student,45826.0,12th Pass,OBC,No,Yes,Student,7,0,0,0,0,0,0,0,0,0,0,0,0
68,Female,Punjab,Business Owner,337467.0,12th Pass,OBC,Yes,No,Employed,5,0,0,0,0,1,0,0,1,0,0,1,0
43,Female,Karnataka,Business Owner,546831.0,Below 10th,ST,Yes,No,Employed,5,0,0,0,0,1,0,1,1,0,0,1,0
70,Male,Bihar,Private Job,1123968.0,Below 10th,SC,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
42,Female,Tamil Nadu,Farmer,22702.0,10th Pass,ST,No,No,Farmer,7,1,0,0,0,1,0,0,0,0,1,1,0
67,Male,Delhi,Private Job,1178604.0,10th Pass,ST,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
17,Male,Karnataka,Student,123390.0,12th Pass,SC,No,No,Student,7,0,0,0,1,0,0,0,0,0,0,1,0
62,Other,Karnataka,Farmer,249938.0,Graduate,OBC,Yes,No,Farmer,6,1,0,0,0,1,0,0,0,0,0,1,0
66,Male,Tamil Nadu,Retired,391835.0,Below 10th,OBC,No,No,Retired,1,0,0,0,0,1,0,0,0,0,0,1,0
22,Female,Uttar Pradesh,Government Job,794605.0,Below 10th,OBC,Yes,No,Employed,8,0,0,0,0,1,1,0,0,0,0,1,0
39,Male,Uttar Pradesh,Unemployed,72105.0,Graduate,OBC,No,Yes,Unemployed,7,0,0,1,0,1,1,0,0,0,1,1,0
8,Other,Uttar Pradesh,Student,28765.0,Below 10th,OBC,Yes,Yes,Student,1,0,0,0,0,0,0,0,0,0,0,0,0
35,Male,Tamil Nadu,Unemployed,78261.0,Below 10th,ST,No,No,Unemployed,8,0,0,0,0,1,1,0,0,0,1,1,0
15,Female,Gujarat,Private Job,419806.0,Postgraduate,OBC,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
19,Female,Gujarat,Government Job,1000011.0,10th Pass,ST,Yes,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
9,Other,Punjab,Student,31578.0,Graduate,General,No,Yes,Student,3,0,0,0,0,0,0,0,0,0,0,0,0
6,Male,West Bengal,Student,23838.0,Graduate,ST,No,Yes,Student,4,0,0,0,0,0,0,0,0,0,0,0,0
33,Female,Uttar Pradesh,Unemployed,8041.0,Postgraduate,ST,Yes,Yes,Unemployed,5,0,0,1,0,1,1,0,0,0,1,1,0
51,Female,Tamil Nadu,Government Job,976765.0,10th Pass,SC,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
10,Male,Maharashtra,Government Job,774527.0,10th Pass,SC,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
20,Male,Uttar Pradesh,Student,66129.0,12th Pass,SC,No,No,Student,1,0,0,0,1,1,1,0,0,0,1,1,0
75,Male,Tamil Nadu,Business Owner,857879.0,Postgraduate,SC,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
28,Other,Uttar Pradesh,Farmer,75766.0,Postgraduate,General,Yes,Yes,Farmer,4,1,0,1,0,1,1,0,0,0,1,1,0
54,Other,Bihar,Farmer,59258.0,Postgraduate,SC,No,Yes,Farmer,4,1,0,1,0,1,0,0,0,0,1,1,0
32,Other,Punjab,Farmer,87020.0,Graduate,SC,No,Yes,Farmer,8,1,0,1,0,1,1,0,0,0,1,1,0
85,Other,Delhi,Unemployed,8874.0,Graduate,ST,Yes,No,Unemployed,5,0,0,0,0,0,0,0,0,0,1,1,0
21,Female,Maharashtra,Private Job,227492.0,10th Pass,ST,No,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
26,Female,Rajasthan,Unemployed,73727.0,Graduate,ST,No,No,Unemployed,1,0,0,0,0,1,1,0,0,0,1,1,0
25,Other,Gujarat,Private Job,118583.0,Postgraduate,ST,No,No,Employed,5,0,0,0,0,1,1,0,0,0,1,1,0
33,Female,Karnataka,Private Job,349777.0,10th Pass,OBC,Yes,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
42,Male,Punjab,Business Owner,378861.0,12th Pass,General,Yes,No,Employed,4,0,0,0,0,1,0,1,0,0,0,1,0
73,Male,Maharashtra,Government Job,828680.0,Postgraduate,SC,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
75,Female,Punjab,Unemployed,80148.0,12th Pass,SC,Yes,Yes,Unemployed,1,0,0,1,0,0,0,0,0,1,1,1,0
5,Male,Karnataka,Student,67105.0,Postgraduate,General,No,Yes,Student,5,0,0,0,0,0,0,0,0,0,0,0,0
85,Other,West Bengal,Private Job,532346.0,Graduate,OBC,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
12,Other,Uttar Pradesh,Student,116930.0,Graduate,SC,Yes,No,Student,8,0,0,0,0,0,0,0,0,0,0,1,0
16,Female,Punjab,Unemployed,24251.0,10th Pass,OBC,No,Yes,Unemployed,3,0,0,0,0,0,0,0,0,0,0,1,0
17,Male,Karnataka,Student,46591.0,Postgraduate,OBC,Yes,No,Student,7,0,0,0,1,0,0,0,0,0,0,1,0
28,Female,Uttar Pradesh,Farmer,296183.0,Below 10th,General,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,0,1,0
61,Male,Maharashtra,Retired,357894.0,10th Pass,OBC,Yes,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
70,Other,West Bengal,Farmer,24926.0,Below 10th,SC,Yes,No,Farmer,8,1,0,0,0,1,0,0,0,0,1,1,0
77,Female,Punjab,Business Owner,795743.0,Graduate,OBC,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
74,Other,Karnataka,Government Job,1240038.0,Below 10th,General,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
74,Female,Delhi,Private Job,970915.0,10th Pass,General,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
25,Female,Uttar Pradesh,Student,92618.0,12th Pass,OBC,No,Yes,Student,2,0,0,1,1,1,1,0,0,0,1,1,0
14,Male,Delhi,Student,26669.0,12th Pass,General,No,No,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
21,Other,Punjab,Student,112362.0,12th Pass,OBC,No,No,Student,3,0,0,0,1,1,1,0,0,0,1,1,0
43,Other,Karnataka,Business Owner,317941.0,12th Pass,ST,No,No,Employed,5,0,0,0,0,1,0,1,0,0,0,1,0
64,Male,Punjab,Retired,363856.0,12th Pass,OBC,No,No,Retired,8,0,0,0,0,1,0,0,0,0,0,1,0
66,Male,Delhi,Private Job,996434.0,12th Pass,OBC,Yes,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
21,Male,Uttar Pradesh,Business Owner,769653.0,Graduate,ST,No,No,Employed,7,0,0,0,0,1,1,1,0,0,0,1,0
17,Other,Tamil Nadu,Student,64463.0,Graduate,ST,No,Yes,Student,4,0,0,0,1,0,0,0,0,0,0,1,0
54,Male,West Bengal,Government Job,984664.0,Postgraduate,OBC,Yes,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
71,Male,Gujarat,Retired,28993.0,Postgraduate,ST,Yes,Yes,Retired,1,0,0,1,0,0,0,0,0,1,1,1,0
49,Female,Punjab,Business Owner,1065504.0,10th Pass,ST,Yes,No,Employed,4,0,0,0,0,1,0,1,1,0,0,1,0
44,Male,Punjab,Farmer,95013.0,Below 10th,ST,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,1,1,0
65,Male,Bihar,Retired,331388.0,Below 10th,OBC,No,No,Retired,3,0,0,0,0,1,0,0,0,0,0,1,0
46,Male,Delhi,Farmer,318415.0,10th Pass,OBC,No,No,Farmer,3,0,0,0,0,1,0,0,0,0,0,1,0
72,Other,Karnataka,Unemployed,53939.0,12th Pass,ST,Yes,No,Unemployed,3,0,0,0,0,0,0,0,0,0,1,1,0
12,Other,Maharashtra,Private Job,464024.0,Postgraduate,OBC,Yes,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
59,Other,Bihar,Private Job,641179.0,Postgraduate,SC,Yes,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
25,Female,Delhi,Private Job,891801.0,10th Pass,OBC,No,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
79,Female,Punjab,Retired,313231.0,Below 10th,ST,No,No,Retired,6,0,0,0,0,0,0,0,0,0,0,1,0
61,Female,Punjab,Farmer,214761.0,Graduate,OBC,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
18,Male,Tamil Nadu,Private Job,803535.0,Below 10th,OBC,No,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
14,Male,Delhi,Student,2877.0,10th Pass,OBC,Yes,No,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
77,Other,Maharashtra,Private Job,1114616.0,Below 10th,General,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
72,Male,Tamil Nadu,Retired,168060.0,Postgraduate,OBC,No,No,Retired,7,0,0,0,0,0,0,0,0,0,1,1,0
50,Male,Delhi,Business Owner,954141.0,Postgraduate,General,Yes,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
80,Female,Bihar,Private Job,178450.0,12th Pass,OBC,Yes,No,Employed,8,0,0,0,0,0,0,0,0,0,1,1,0
15,Other,Delhi,Government Job,585637.0,10th Pass,OBC,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
62,Male,Tamil Nadu,Business Owner,855638.0,Postgraduate,ST,Yes,No,Employed,7,0,0,0,0,1,0,1,0,0,0,1,0
35,Male,West Bengal,Private Job,257282.0,10th Pass,ST,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
75,Female,Rajasthan,Retired,65700.0,Below 10th,ST,No,No,Retired,5,0,0,0,0,0,0,0,0,0,1,1,0
25,Male,Karnataka,Private Job,861954.0,12th Pass,General,Yes,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
63,Female,Bihar,Business Owner,1027036.0,10th Pass,General,No,No,Employed,1,0,0,0,0,1,0,1,1,0,0,1,0
51,Female,Uttar Pradesh,Unemployed,81223.0,10th Pass,ST,No,Yes,Unemployed,6,0,0,1,0,1,0,0,0,0,1,1,0
52,Male,Uttar Pradesh,Private Job,1043911.0,12th Pass,General,Yes,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
69,Male,Punjab,Retired,75206.0,Graduate,OBC,No,Yes,Retired,4,0,0,1,0,1,0,0,0,1,1,1,0
54,Female,Delhi,Business Owner,1077016.0,Graduate,ST,Yes,No,Employed,2,0,0,0,0,1,0,1,1,0,0,1,0
28,Other,Delhi,Unemployed,56769.0,10th Pass,ST,No,No,Unemployed,6,0,0,0,0,1,1,0,0,0,1,1,0
82,Female,Gujarat,Government Job,1098704.0,Below 10th,SC,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
15,Male,Bihar,Student,55959.0,Postgraduate,General,No,No,Student,6,0,0,0,1,0,0,0,0,0,0,1,0
21,Female,Gujarat,Farmer,130883.0,Graduate,SC,No,No,Farmer,3,1,0,0,0,1,1,0,0,0,1,1,0
15,Male,Delhi,Business Owner,949490.0,Below 10th,SC,No,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
7,Male,Karnataka,Student,14088.0,Graduate,SC,No,No,Student,6,0,0,0,0,0,0,0,0,0,0,0,0
58,Female,Bihar,Private Job,436989.0,Graduate,SC,No,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
59,Other,Gujarat,Farmer,323295.0,10th Pass,SC,No,No,Farmer,1,0,0,0,0,1,0,0,0,0,0,1,0
24,Female,Punjab,Unemployed,41472.0,Below 10th,ST,No,Yes,Unemployed,1,0,0,1,0,1,1,0,0,0,1,1,0
62,Male,Bihar,Government Job,1312944.0,Below 10th,General,Yes,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
79,Other,Rajasthan,Retired,107084.0,Graduate,OBC,No,No,Retired,4,0,0,0,0,0,0,0,0,0,1,1,0
43,Other,West Bengal,Farmer,214120.0,Below 10th,SC,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
68,Other,Bihar,Unemployed,53790.0,12th Pass,SC,No,Yes,Unemployed,6,0,0,1,0,1,0,0,0,1,1,1,0
19,Male,Bihar,Unemployed,48905.0,10th Pass,OBC,No,Yes,Unemployed,7,0,0,1,0,1,1,0,0,0,1,1,0
62,Other,West Bengal,Retired,72022.0,Below 10th,General,Yes,Yes,Retired,7,0,0,1,0,1,0,0,0,1,1,1,0
18,Female,West Bengal,Private Job,309090.0,Graduate,General,No,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
32,Male,Bihar,Private Job,899182.0,Below 10th,OBC,No,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
82,Female,Uttar Pradesh,Retired,358092.0,Graduate,General,No,No,Retired,4,0,0,0,0,0,0,0,0,0,0,1,0
69,Female,Karnataka,Government Job,654694.0,12th Pass,ST,Yes,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
70,Male,Maharashtra,Farmer,100412.0,12th Pass,SC,No,No,Farmer,3,1,0,0,0,1,0,0,0,0,1,1,0
78,Female,Gujarat,Private Job,920746.0,10th Pass,ST,Yes,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
21,Other,Uttar Pradesh,Government Job,464311.0,Graduate,SC,Yes,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
34,Male,Punjab,Private Job,348245.0,Postgraduate,ST,No,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
47,Male,Delhi,Farmer,33442.0,Below 10th,OBC,Yes,Yes,Farmer,2,1,0,1,0,1,0,0,0,0,1,1,0
78,Female,Maharashtra,Government Job,373779.0,Graduate,SC,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
33,Female,Gujarat,Private Job,614335.0,Graduate,SC,Yes,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
15,Male,Maharashtra,Government Job,1314994.0,Below 10th,General,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
18,Male,Karnataka,Business Owner,478803.0,Below 10th,General,No,No,Employed,6,0,0,0,0,1,1,1,0,0,0,1,0
31,Female,Delhi,Unemployed,2877.0,Graduate,General,No,Yes,Unemployed,2,0,0,1,0,1,1,0,0,0,1,1,0
31,Other,Uttar Pradesh,Unemployed,41102.0,Graduate,OBC,Yes,No,Unemployed,3,0,0,0,0,1,1,0,0,0,1,1,0
63,Other,West Bengal,Retired,36489.0,12th Pass,SC,No,Yes,Retired,1,0,0,1,0,1,0,0,0,1,1,1,0
58,Other,Karnataka,Farmer,121106.0,Below 10th,General,Yes,No,Farmer,4,1,0,0,0,1,0,0,0,0,1,1,0
28,Male,Gujarat,Farmer,191725.0,10th Pass,General,Yes,No,Farmer,5,1,0,0,0,1,1,0,0,0,1,1,0
65,Female,Gujarat,Farmer,202742.0,Postgraduate,SC,No,No,Farmer,8,1,0,0,0,1,0,0,0,0,0,1,0
10,Other,Uttar Pradesh,Student,65560.0,10th Pass,SC,No,No,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
26,Male,Bihar,Unemployed,58478.0,Graduate,SC,No,Yes,Unemployed,7,0,0,1,0,1,1,0,0,0,1,1,0
59,Male,West Bengal,Business Owner,884251.0,Below 10th,ST,Yes,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
70,Female,West Bengal,Unemployed,38466.0,Postgraduate,SC,No,No,Unemployed,3,0,0,0,0,1,0,0,0,0,1,1,0
46,Female,Punjab,Business Owner,614469.0,Below 10th,OBC,No,No,Employed,6,0,0,0,0,1,0,1,1,0,0,1,0
64,Female,Delhi,Farmer,187032.0,Below 10th,SC,Yes,No,Farmer,8,1,0,0,0,1,0,0,0,0,1,1,0
77,Female,Gujarat,Private Job,238905.0,Graduate,SC,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
18,Other,Karnataka,Government Job,1374867.0,Below 10th,ST,No,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
51,Male,Gujarat,Farmer,278963.0,Below 10th,SC,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
20,Female,Punjab,Private Job,785506.0,Postgraduate,ST,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
38,Male,West Bengal,Farmer,262101.0,10th Pass,ST,Yes,No,Farmer,1,1,0,0,0,1,1,0,0,0,0,1,0
26,Other,Maharashtra,Farmer,266359.0,Graduate,SC,No,No,Farmer,6,1,0,0,0,1,1,0,0,0,0,1,0
49,Female,Delhi,Private Job,756774.0,Graduate,General,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
79,Female,Delhi,Retired,216034.0,Below 10th,General,Yes,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
6,Male,Delhi,Business Owner,1013692.0,10th Pass,OBC,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,0,0
52,Other,Maharashtra,Government Job,210081.0,12th Pass,General,Yes,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
43,Male,Karnataka,Business Owner,1385031.0,Graduate,SC,Yes,No,Employed,3,0,0,0,0,1,0,1,0,0,0,1,0
9,Female,Delhi,Student,83711.0,Postgraduate,ST,No,Yes,Student,4,0,1,0,0,0,0,0,0,0,0,0,0
78,Female,Bihar,Business Owner,775097.0,Graduate,OBC,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
42,Other,Delhi,Business Owner,1271291.0,10th Pass,OBC,Yes,No,Employed,2,0,0,0,0,1,0,1,0,0,0,1,0
49,Male,Gujarat,Farmer,133317.0,Graduate,OBC,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,1,1,0
76,Male,West Bengal,Retired,296637.0,12th Pass,SC,No,No,Retired,3,0,0,0,0,0,0,0,0,0,0,1,0
17,Male,Punjab,Student,95327.0,Graduate,OBC,No,No,Student,5,0,0,0,1,0,0,0,0,0,0,1,0
80,Male,Karnataka,Retired,322641.0,Below 10th,OBC,No,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
19,Male,Maharashtra,Unemployed,24514.0,12th Pass,General,No,Yes,Unemployed,8,0,0,1,0,1,1,0,0,0,1,1,0
50,Female,Delhi,Private Job,276300.0,12th Pass,ST,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
55,Other,Uttar Pradesh,Private Job,799902.0,Below 10th,ST,No,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
17,Male,Uttar Pradesh,Government Job,986232.0,10th Pass,SC,Yes,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
27,Other,Karnataka,Private Job,1373911.0,Graduate,ST,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
22,Male,Gujarat,Farmer,47859.0,Postgraduate,SC,Yes,No,Farmer,2,1,0,0,0,1,1,0,0,0,1,1,0
40,Male,West Bengal,Government Job,948422.0,Graduate,ST,Yes,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
16,Female,Gujarat,Student,53366.0,12th Pass,SC,Yes,No,Student,8,0,0,0,1,0,0,0,0,0,0,1,0
7,Other,Gujarat,Student,82604.0,10th Pass,OBC,No,Yes,Student,3,0,0,0,0,0,0,0,0,0,0,0,0
6,Other,Bihar,Unemployed,43785.0,Below 10th,OBC,No,Yes,Unemployed,3,0,0,0,0,0,0,0,0,0,0,0,0
6,Other,Tamil Nadu,Unemployed,76435.0,Below 10th,ST,Yes,Yes,Unemployed,1,0,0,0,0,0,0,0,0,0,0,0,0
76,Other,Karnataka,Retired,139688.0,Postgraduate,OBC,Yes,No,Retired,2,0,0,0,0,0,0,0,0,0,1,1,0
17,Female,Tamil Nadu,Unemployed,64312.0,12th Pass,SC,No,No,Unemployed,8,0,0,0,0,0,0,0,0,0,0,1,0
6,Female,Karnataka,Government Job,799901.0,Postgraduate,ST,Yes,No,Employed,5,0,1,0,0,0,0,0,0,0,0,0,0
12,Other,Maharashtra,Student,107562.0,10th Pass,SC,No,No,Student,1,0,0,0,0,0,0,0,0,0,0,1,0
36,Other,Uttar Pradesh,Business Owner,532658.0,Below 10th,OBC,No,No,Employed,2,0,0,0,0,1,1,1,0,0,0,1,0
40,Other,Rajasthan,Unemployed,69062.0,10th Pass,SC,No,Yes,Unemployed,7,0,0,1,0,1,1,0,0,0,1,1,0
80,Female,Karnataka,Business Owner,499659.0,Below 10th,SC,Yes,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
63,Other,Tamil Nadu,Business Owner,331086.0,Below 10th,ST,Yes,No,Employed,8,0,0,0,0,1,0,1,0,0,0,1,0
24,Other,Karnataka,Private Job,1270506.0,10th Pass,SC,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
13,Female,Maharashtra,Unemployed,5367.0,10th Pass,SC,Yes,No,Unemployed,5,0,0,0,0,0,0,0,0,0,0,1,0
5,Female,Tamil Nadu,Government Job,101345.0,Below 10th,SC,Yes,No,Employed,6,0,1,0,0,0,0,0,0,0,0,0,0
13,Other,Rajasthan,Student,22545.0,10th Pass,OBC,No,Yes,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
42,Male,Maharashtra,Unemployed,46482.0,10th Pass,ST,No,Yes,Unemployed,2,0,0,1,0,1,0,0,0,0,1,1,0
38,Female,West Bengal,Business Owner,463440.0,Postgraduate,ST,No,No,Employed,3,0,0,0,0,1,1,1,1,0,0,1,0
30,Female,Punjab,Unemployed,72651.0,10th Pass,SC,No,No,Unemployed,8,0,0,0,0,1,1,0,0,0,1,1,0
63,Male,Uttar Pradesh,Retired,249057.0,10th Pass,ST,No,No,Retired,6,0,0,0,0,1,0,0,0,0,0,1,0
64,Female,Uttar Pradesh,Unemployed,55116.0,Graduate,ST,Yes,Yes,Unemployed,1,0,0,1,0,1,0,0,0,1,1,1,0
58,Male,Punjab,Private Job,734157.0,10th Pass,SC,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
11,Female,Punjab,Unemployed,87828.0,Below 10th,ST,No,Yes,Unemployed,2,0,0,0,0,0,0,0,0,0,0,1,0
12,Female,Delhi,Business Owner,1346420.0,Below 10th,SC,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
12,Male,West Bengal,Government Job,1171269.0,Below 10th,OBC,Yes,No,Employed,8,0,0,0,0,0,0,0,0,0,0,1,0
22,Male,Punjab,Business Owner,1417513.0,12th Pass,General,No,No,Employed,4,0,0,0,0,1,1,1,0,0,0,1,0
21,Male,Maharashtra,Student,31728.0,Below 10th,OBC,Yes,No,Student,1,0,0,0,1,1,1,0,0,0,1,1,0
39,Female,Uttar Pradesh,Farmer,83864.0,Graduate,ST,Yes,Yes,Farmer,5,1,0,1,0,1,1,0,0,0,1,1,0
79,Other,Bihar,Retired,365065.0,Below 10th,ST,Yes,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
22,Male,Gujarat,Student,134090.0,10th Pass,ST,No,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
42,Other,Delhi,Private Job,1133820.0,12th Pass,SC,No,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
64,Female,Uttar Pradesh,Retired,242734.0,Below 10th,SC,No,No,Retired,2,0,0,0,0,1,0,0,0,0,0,1,0
77,Female,Maharashtra,Private Job,734937.0,Below 10th,ST,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
22,Female,Bihar,Business Owner,119126.0,10th Pass,SC,Yes,No,Employed,6,0,0,0,0,1,1,1,1,0,1,1,0
61,Female,Rajasthan,Farmer,111486.0,10th Pass,SC,No,No,Farmer,8,1,0,0,0,1,0,0,0,0,1,1,0
22,Female,Karnataka,Unemployed,8940.0,Graduate,ST,No,Yes,Unemployed,3,0,0,1,0,1,1,0,0,0,1,1,0
76,Other,Rajasthan,Retired,365456.0,12th Pass,OBC,No,No,Retired,6,0,0,0,0,0,0,0,0,0,0,1,0
21,Other,Uttar Pradesh,Farmer,43555.0,10th Pass,OBC,Yes,Yes,Farmer,8,1,0,1,0,1,1,0,0,0,1,1,0
63,Female,Gujarat,Retired,144055.0,10th Pass,ST,No,No,Retired,2,0,0,0,0,1,0,0,0,0,1,1,0
67,Other,Karnataka,Farmer,39617.0,Below 10th,ST,No,Yes,Farmer,1,1,0,1,0,1,0,0,0,1,1,1,0
27,Female,Delhi,Government Job,1042690.0,Graduate,OBC,Yes,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
37,Female,Bihar,Government Job,699972.0,10th Pass,OBC,Yes,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
72,Male,Delhi,Private Job,150841.0,Below 10th,OBC,Yes,No,Employed,3,0,0,0,0,0,0,0,0,0,1,1,0
5,Female,Uttar Pradesh,Private Job,1246263.0,Below 10th,SC,Yes,No,Employed,8,0,1,0,0,0,0,0,0,0,0,0,0
76,Male,West Bengal,Retired,268372.0,12th Pass,SC,Yes,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
78,Female,Uttar Pradesh,Retired,57155.0,Below 10th,OBC,No,No,Retired,8,0,0,0,0,0,0,0,0,0,1,1,0
34,Male,West Bengal,Private Job,793989.0,Below 10th,OBC,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
38,Other,Tamil Nadu,Farmer,102765.0,Below 10th,OBC,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,1,1,0
